,תאריך ההזמנה,מתאריך,עד תאריך,תאריך אספקה,ת. סיום מתוכנן,ת. מבוקש,מספר לקוח,שם לקוח,מספר הזמנה,סטטוס הזמנה,סגורה חלקית,ספק מועדף,שם ספק מועדף,מק'ט,תאור מוצר,מק'ט לקוח,תיאור מק'ט לקוח,עלות (שורת הזמנה),לביצוע ע'י,מס' סוכן,שם סוכן,עמלת סוכן (%),הז. פנקס,כמות,רווח (שח),סכום (שח),עמלת סוכן ראשון,כמות ביח' מפעל,שווי יתרה,שווי יתרה (שח),יתרה לאספקה
4605,07/01/2024,,,07/01/2024,,07/01/2024,201111,בדיקות,SO24001087,טיוטא,,255561.0,AUTOROAD PAI,K43/45820037,מ.ק.פאסאט A4+TDI,,,16.0,Itzike,0,כללי,0.0,,1,36.9,52.89,0.0,1,52.9,52.89,1
4606,07/01/2024,,,07/01/2024,,07/01/2024,201111,בדיקות,SO24001087,טיוטא,,255561.0,AUTOROAD PAI,K447208331,מ.ק. טרקטורון 2X33.1,,,18.0,Itzike,0,כללי,0.0,,1,42.1,60.09,0.0,1,60.1,60.09,1
4607,07/01/2024,,,07/01/2024,,07/01/2024,201111,בדיקות,SO24001087,טיוטא,,255561.0,AUTOROAD PAI,K44825037,מ.ק.ג'מפי/סקודו,,,18.0,Itzike,0,כללי,0.0,,1,42.8,60.79,0.0,1,60.8,60.79,1
4608,07/01/2024,,,07/01/2024,,07/01/2024,201111,בדיקות,SO24001087,טיוטא,,255561.0,AUTOROAD PAI,K45840039,מ.א.מרצדס 02/210/124,,,41.0,Itzike,0,כללי,0.0,,1,96.67,137.66,0.0,1,137.67,137.66,1
4609,07/01/2024,,,07/01/2024,,07/01/2024,201111,בדיקות,SO24001087,טיוטא,,255561.0,AUTOROAD PAI,K45840039SZ,מ.ק.סוזוקי SX4 +חייש,,,22.0,Itzike,0,כללי,0.0,,1,51.7,73.69,0.0,1,73.7,73.69,1
4610,07/01/2024,,,07/01/2024,,07/01/2024,201111,בדיקות,SO24001087,טיוטא,,255561.0,AUTOROAD PAI,K45840042/40,מ.ק.הונדה אקורד מ98+,,,21.0,Itzike,0,כללי,0.0,,1,47.8,68.79,0.0,1,68.8,68.79,1
4611,07/01/2024,,,07/01/2024,,07/01/2024,201111,בדיקות,SO24001087,טיוטא,,255561.0,AUTOROAD PAI,K45870039/41,מ.ק.יונדאי טרגט דיזל,,,31.0,Itzike,0,כללי,0.0,,1,73.03,104.02,0.0,1,104.03,104.02,1
4612,07/01/2024,,,07/01/2024,,07/01/2024,201111,בדיקות,SO24001087,טיוטא,,255561.0,AUTOROAD PAI,NPII-21-507,בולם סוזוקי קד',,,85.0,Itzike,0,כללי,0.0,,1,395.0,479.99,0.0,1,480.0,479.99,1
4613,07/01/2024,,,07/01/2024,,07/01/2024,201111,בדיקות,SO24001087,טיוטא,,255561.0,AUTOROAD PAI,R174.87,נאבה אח אקורד 03-08,,,88.0,Itzike,0,כללי,0.0,,1,206.77,294.76,0.0,1,294.77,294.76,1
4614,07/01/2024,,,07/01/2024,,07/01/2024,201111,בדיקות,SO24001087,טיוטא,,255561.0,AUTOROAD PAI,TF28KW02G5SA,מ.א.אקסנט+לנטרה 95<,,,6.0,Itzike,0,כללי,0.0,,1,12.53,18.52,0.0,1,18.53,18.52,1
4615,07/01/2024,,,07/01/2024,,07/01/2024,201111,בדיקות,SO24001111,טיוטא,,255561.0,AUTOROAD PAI,48620609FKG,נאבה קד אימפרזה עד 08/פורסטר עד 08 ללא מיסב,,,28.0,Itzike,0,כללי,0.0,,1,76.0,104.38,0.0,1,104.38,104.38,1
4616,07/01/2024,,,07/01/2024,,07/01/2024,201111,בדיקות,SO24001111,טיוטא,,260901.0,ספקים שונים,99760066,דמי משלוח חבילה,,,5.0,Itzike,0,כללי,0.0,,1,0.0,5.01,0.0,1,5.02,5.01,1
4617,07/01/2024,,,07/01/2024,,07/01/2024,201111,בדיקות,SO24001139,טיוטא,,255561.0,AUTOROAD PAI,11749/10,מיסב+טבעת 17.5/13.9/,,,3.0,Itzike,0,כללי,0.0,,1,6.0,8.99,0.0,1,9.0,8.99,1
4618,07/01/2024,,,07/01/2024,,07/01/2024,201111,בדיקות,SO24001139,טיוטא,,255561.0,AUTOROAD PAI,30204,מיסב אח סוברו כללי,,,3.0,Itzike,0,כללי,0.0,,1,6.0,8.99,0.0,1,9.0,8.99,1
4619,07/01/2024,,,07/01/2024,,07/01/2024,201111,בדיקות,SO24001139,טיוטא,,255561.0,AUTOROAD PAI,30303D,מיסב קינגפין היילוקס עד 97,,,5.0,Itzike,0,כללי,0.0,,1,9.0,13.99,0.0,1,14.0,13.99,1
4620,07/01/2024,,,07/01/2024,,07/01/2024,201111,בדיקות,SO24001139,טיוטא,,255561.0,AUTOROAD PAI,32004,מיסב 42/20/15,,,4.0,Itzike,0,כללי,0.0,,1,7.0,10.99,0.0,1,11.0,10.99,1
4621,07/01/2024,,,07/01/2024,,07/01/2024,201111,בדיקות,SO24001139,טיוטא,,255561.0,AUTOROAD PAI,32008,מיסב איסוזו קטן 0/19,,,6.0,Itzike,0,כללי,0.0,,1,11.0,16.99,0.0,1,17.0,16.99,1
4622,07/01/2024,,,07/01/2024,,07/01/2024,201111,בדיקות,SO24001139,טיוטא,,255561.0,AUTOROAD PAI,32009,מיסב איסוזו גדול  20,,,8.0,Itzike,0,כללי,0.0,,1,15.0,22.99,0.0,1,23.0,22.99,1
4623,07/01/2024,,,07/01/2024,,07/01/2024,201111,בדיקות,SO24001139,טיוטא,,255561.0,AUTOROAD PAI,33205,מיסב 52/25/22,,,30.0,Itzike,0,כללי,0.0,,1,56.0,85.99,0.0,1,86.0,85.99,1
4624,07/01/2024,,,07/01/2024,,07/01/2024,201111,בדיקות,SO24001139,טיוטא,,255561.0,AUTOROAD PAI,44020200ABA,גלגלת רצועה A3/A1/איביזה/טולדו/לאון/אוקטביה 10+/ייטי/ראפיד,,,17.5,Itzike,0,כללי,0.0,,1,32.5,49.99,0.0,1,50.0,49.99,1
4625,07/01/2024,,,07/01/2024,,07/01/2024,201111,בדיקות,SO24001139,טיוטא,,255561.0,AUTOROAD PAI,44020202ABA,גלגלת רצועה TT/A3/איביזה/טולדו/לאון/אוקטביה/בורה/ג'טה/גולף,,,12.0,Itzike,0,כללי,0.0,,1,22.0,33.99,0.0,1,34.0,33.99,1
4626,07/01/2024,,,07/01/2024,,07/01/2024,201111,בדיקות,SO24001139,טיוטא,,255561.0,AUTOROAD PAI,44020300ABA,גלגלת רצועה A3/A1/איביזה/טולדו/לאון/קורודובה/יטי/פביה/ג'טה,,,12.0,Itzike,0,כללי,0.0,,1,22.0,33.99,0.0,1,34.0,33.99,1
4627,07/01/2024,,,07/01/2024,,07/01/2024,201111,בדיקות,SO24001139,טיוטא,,255561.0,AUTOROAD PAI,44020303ENGI,גלגלת רצועה A3/A1/איביזה/טולדו/לאון/קורדובה/אוקטביה/פביה,,,15.05,Itzike,0,כללי,0.0,,1,27.95,42.99,0.0,1,43.0,42.99,1
4628,07/01/2024,,,07/01/2024,,07/01/2024,201111,בדיקות,SO24001139,טיוטא,,255561.0,AUTOROAD PAI,44020400ABA,גלגלת רצועה 11 A3+/איביזה 11+/טולדו 13+/אוקטביה 10+/פביה 10,,,26.0,Itzike,0,כללי,0.0,,1,48.0,73.99,0.0,1,74.0,73.99,1
4629,07/01/2024,,,07/01/2024,,07/01/2024,201111,בדיקות,SO24001139,טיוטא,,255561.0,AUTOROAD PAI,44020505ENGI,גלגלת רצועה 11 Q5/+05 A4+/גרנד שירוקי 10 T5/02-04+/קרפטר,,,16.77,Itzike,0,כללי,0.0,,1,31.23,47.99,0.0,1,48.0,47.99,1
4630,07/01/2024,,,07/01/2024,,07/01/2024,201111,בדיקות,SO24001139,טיוטא,,255561.0,AUTOROAD PAI,44020559ABA,גלגלת רצועה A4 עד A6/01 עד 04/סופרב עד 08/פאסאט עד 05,,,24.0,Itzike,0,כללי,0.0,,1,45.0,68.99,0.0,1,69.0,68.99,1
4631,07/01/2024,,,07/01/2024,,07/01/2024,201111,בדיקות,SO24001139,טיוטא,,255561.0,AUTOROAD PAI,44040300ENGI,גלגלת רצועה אסטרה עד 97/קורסה עד 00,,,13.32,Itzike,0,כללי,0.0,,1,24.68,37.99,0.0,1,38.0,37.99,1
4632,07/01/2024,,,07/01/2024,,07/01/2024,201111,בדיקות,SO24001139,טיוטא,,255561.0,AUTOROAD PAI,44040303ENGI,גלגלת רצועה אסטרה 13-14,,,11.3,Itzike,0,כללי,0.0,,1,20.7,31.99,0.0,1,32.0,31.99,1
4633,07/01/2024,,,07/01/2024,,07/01/2024,201111,בדיקות,SO24001139,טיוטא,,255561.0,AUTOROAD PAI,44040309ABA,גלגלת רצועה אסטרה 13-14,,,14.0,Itzike,0,כללי,0.0,,1,26.0,39.99,0.0,1,40.0,39.99,1
4634,07/01/2024,,,07/01/2024,,07/01/2024,201111,בדיקות,SO24001139,טיוטא,,255561.0,AUTOROAD PAI,44040501ENGI,גלגלת רצועה ויוארו 03+/לגונה/מאסטר 02+,,,9.91,Itzike,0,כללי,0.0,,1,18.09,27.99,0.0,1,28.0,27.99,1
4635,07/01/2024,,,07/01/2024,,07/01/2024,201111,בדיקות,SO24001139,טיוטא,,255561.0,AUTOROAD PAI,44081515ABA,גלגלת רצועה אלפא 159 07+/דובלו 11+ (תחתונה),,,29.0,Itzike,0,כללי,0.0,,1,54.0,82.99,0.0,1,83.0,82.99,1
4636,07/01/2024,,,07/01/2024,,07/01/2024,201111,בדיקות,SO24001139,טיוטא,,255561.0,AUTOROAD PAI,44140404ENGI,גלגלת רצועה ב.מ.וו 10 X6/+10 X5/640/535/435/335+,,,24.08,Itzike,0,כללי,0.0,,1,44.92,68.99,0.0,1,69.0,68.99,1
4637,07/01/2024,,,07/01/2024,,07/01/2024,201111,בדיקות,SO24001139,טיוטא,,255561.0,AUTOROAD PAI,44140414ENGI,גלגלת רצועה ב.מ.וו X3/Z4/X5/330/328/325/323/320/316,,,17.43,Itzike,0,כללי,0.0,,1,32.57,49.99,0.0,1,50.0,49.99,1
4638,07/01/2024,,,07/01/2024,,07/01/2024,201111,בדיקות,SO24001139,טיוטא,,255561.0,AUTOROAD PAI,44200120ENGI,גלגלת רצועה גרנד שירוקי 07+/ליברטי/אפלנדר/מליבו 05+/אלרו,,,9.7,Itzike,0,כללי,0.0,,1,18.3,27.99,0.0,1,28.0,27.99,1
4639,07/01/2024,,,07/01/2024,,07/01/2024,201111,בדיקות,SO24001139,טיוטא,,255561.0,AUTOROAD PAI,44200440ENGI,גלגלת רצועה פטריוט/קומפאס/שירוקי/ג'ורני/קליבר/אאוולנדר/לנסר,,,13.45,Itzike,0,כללי,0.0,,1,24.55,37.99,0.0,1,38.0,37.99,1
4640,07/01/2024,,,07/01/2024,,07/01/2024,201111,בדיקות,SO24001139,טיוטא,,255561.0,AUTOROAD PAI,44250404ENGI,גלגלת רצועה נובירה 97+ מתכת,,,9.15,Itzike,0,כללי,0.0,,1,16.85,25.99,0.0,1,26.0,25.99,1
4641,07/01/2024,,,07/01/2024,,07/01/2024,201111,בדיקות,SO24001139,טיוטא,,255561.0,AUTOROAD PAI,44260404ENGI,גלגלת רצועה טריוס 07-11/מטריה 07-10,,,24.75,Itzike,0,כללי,0.0,,1,46.25,70.99,0.0,1,71.0,70.99,1
4642,07/01/2024,,,07/01/2024,,07/01/2024,201111,בדיקות,SO24001139,טיוטא,,255561.0,AUTOROAD PAI,44260426ENGI,גלגלת רצועה טריוס 98+/סיריון 06+/אלטו 09+,,,19.5,Itzike,0,כללי,0.0,,1,36.5,55.99,0.0,1,56.0,55.99,1
4643,07/01/2024,,,07/01/2024,,07/01/2024,201111,בדיקות,SO24001139,טיוטא,,255561.0,AUTOROAD PAI,44260440ABA,גלגלת רצועה טריוס 07+/מטריה 07+,,,58.0,Itzike,0,כללי,0.0,,1,108.0,165.99,0.0,1,166.0,165.99,1
4644,07/01/2024,,,07/01/2024,,07/01/2024,201111,בדיקות,SO24001139,טיוטא,,255561.0,AUTOROAD PAI,44260488ABA,גלגלת רצועה טריוס/סיריון/אלטו 09+,,,34.0,Itzike,0,כללי,0.0,,1,63.0,96.99,0.0,1,97.0,96.99,1
4645,07/01/2024,,,07/01/2024,,07/01/2024,201111,בדיקות,SO24001139,טיוטא,,255561.0,AUTOROAD PAI,44310555ABA,גלגלת רצועה אקורד 03-08/סיוויק 05 FRV/01-05+,,,29.0,Itzike,0,כללי,0.0,,1,54.0,82.99,0.0,1,83.0,82.99,1
4646,07/01/2024,,,07/01/2024,,07/01/2024,201111,בדיקות,SO24001139,טיוטא,,255561.0,AUTOROAD PAI,44310606ABA,גלגלת רצועה ג'אז 02+,,,37.0,Itzike,0,כללי,0.0,,1,69.0,105.99,0.0,1,106.0,105.99,1
4647,07/01/2024,,,07/01/2024,,07/01/2024,201111,בדיקות,SO24001139,טיוטא,,255561.0,AUTOROAD PAI,44310660ENGI,גלגלת רצועה ג'אז 02+,,,10.42,Itzike,0,כללי,0.0,,1,19.58,29.99,0.0,1,30.0,29.99,1
4648,07/01/2024,,,07/01/2024,,07/01/2024,201111,בדיקות,SO24001139,טיוטא,,255561.0,AUTOROAD PAI,44310931ABA,גלגלת רצועה סיוויק 06+/אקורד 07 CRV/+07 FRV/+08+,,,23.0,Itzike,0,כללי,0.0,,1,43.0,65.99,0.0,1,66.0,65.99,1
4649,07/01/2024,,,07/01/2024,,07/01/2024,201111,בדיקות,SO24001139,טיוטא,,255561.0,AUTOROAD PAI,44310931ENGI,גלגלת רצועה סיוויק 13-18 CRV/13-18,,,12.5,Itzike,0,כללי,0.0,,1,23.5,35.99,0.0,1,36.0,35.99,1
4650,07/01/2024,,,07/01/2024,,07/01/2024,201111,בדיקות,SO24001139,טיוטא,,255561.0,AUTOROAD PAI,44370445ABA,גלגלת רצועה אוריס 07+/קורולה עד 07/קורולה 03-07,,,63.0,Itzike,0,כללי,0.0,,1,117.0,179.99,0.0,1,180.0,179.99,1
4651,07/01/2024,,,07/01/2024,,07/01/2024,201111,בדיקות,SO24001139,טיוטא,,255561.0,AUTOROAD PAI,44371515ENGI,גלגלת רצועה קורולה עד 00/פרדו/שרייד/אפלאוז/גרנד מוב/סטיד,,,14.21,Itzike,0,כללי,0.0,,1,26.79,40.99,0.0,1,41.0,40.99,1
4652,07/01/2024,,,07/01/2024,,07/01/2024,201111,בדיקות,SO24001139,טיוטא,,255561.0,AUTOROAD PAI,44390411ABA,גלגלת רצועה I40/I35/I30/I25/I20/אלנטרה 16+/וולסטר/טוסון 15+,,,23.0,Itzike,0,כללי,0.0,,1,43.0,65.99,0.0,1,66.0,65.99,1
4653,07/01/2024,,,07/01/2024,,07/01/2024,201111,בדיקות,SO24001139,טיוטא,,255561.0,AUTOROAD PAI,44390606ENGI,גלגלת רצועה 08-09 I30/אופטימה/סול/סיד/ריו,,,12.27,Itzike,0,כללי,0.0,,1,22.73,34.99,0.0,1,35.0,34.99,1
4654,07/01/2024,,,07/01/2024,,07/01/2024,201111,בדיקות,SO24001139,טיוטא,,255561.0,AUTOROAD PAI,44390660ENGI,גלגלת רצועה I40/I35/I25/I20/I30/אלנטרה/טוסון/סיד/פורטה/ריו,,,12.9,Itzike,0,כללי,0.0,,1,24.1,36.99,0.0,1,37.0,36.99,1
4655,07/01/2024,,,07/01/2024,,07/01/2024,201111,בדיקות,SO24001139,טיוטא,,255561.0,AUTOROAD PAI,44390666ENGI,גלגלת רצועה 08-11 I30/אלנטרה/טוסון 05+/סנטפה/מג'ניס/ספורטאז,,,15.06,Itzike,0,כללי,0.0,,1,27.94,42.99,0.0,1,43.0,42.99,1
4656,07/01/2024,,,07/01/2024,,07/01/2024,201111,בדיקות,SO24001139,טיוטא,,255561.0,AUTOROAD PAI,44390693ABA,גלגלת רצועה 08 I30+/אופטימה 12+/סול 10+/סיד 09+/ריו I40/+06,,,25.0,Itzike,0,כללי,0.0,,1,46.0,70.99,0.0,1,71.0,70.99,1
4657,07/01/2024,,,07/01/2024,,07/01/2024,201111,בדיקות,SO24001139,טיוטא,,255561.0,AUTOROAD PAI,44391000ABA,גלגלת רצועה 10 IX35+/סונטה 08+/אופטימה/מג'נטיס/סורנטו,,,47.0,Itzike,0,כללי,0.0,,1,87.0,133.99,0.0,1,134.0,133.99,1
4658,07/01/2024,,,07/01/2024,,07/01/2024,201111,בדיקות,SO24001139,טיוטא,,255561.0,AUTOROAD PAI,44391002ENGI,גלגלת רצועה 10-15 IX35/סנטפה 10+/סורנטו 10+,,,16.53,Itzike,0,כללי,0.0,,1,30.47,46.99,0.0,1,47.0,46.99,1
4659,07/01/2024,,,07/01/2024,,07/01/2024,201111,בדיקות,SO24001139,טיוטא,,255561.0,AUTOROAD PAI,44391010ENGI,גלגלת רצועה IX35/סונטה/אופטימה/מג'נטיס/סורנטו/ספורטאז',,,13.22,Itzike,0,כללי,0.0,,1,24.78,37.99,0.0,1,38.0,37.99,1
4660,07/01/2024,,,07/01/2024,,07/01/2024,201111,בדיקות,SO24001139,טיוטא,,255561.0,AUTOROAD PAI,44391212ENGI,גלגלת רצועה אלנטרה/אקסנט/גטס/לנטרה/קופה/סרטו/ריו/קארנס,,,17.8,Itzike,0,כללי,0.0,,1,33.2,50.99,0.0,1,51.0,50.99,1
4661,07/01/2024,,,07/01/2024,,07/01/2024,201111,בדיקות,SO24001139,טיוטא,,255561.0,AUTOROAD PAI,44391221ABA,גלגלת רצועה אלנטרה/לנטרה 96+/אקסנט/מטריקס/ג'ויס/גטס/ריו,,,18.7,Itzike,0,כללי,0.0,,1,34.3,52.99,0.0,1,53.0,52.99,1
4662,07/01/2024,,,07/01/2024,,07/01/2024,201111,בדיקות,SO24001139,טיוטא,,255561.0,AUTOROAD PAI,44391919ENGI,גלגלת רצועה טאראקן/כריזמה/לנסר/פג'רו/פג'רו קינג/קולט,,,20.52,Itzike,0,כללי,0.0,,1,38.48,58.99,0.0,1,59.0,58.99,1
4663,07/01/2024,,,07/01/2024,,07/01/2024,201111,בדיקות,SO24001139,טיוטא,,255561.0,AUTOROAD PAI,44392225ENGI,גלגלת רצועה סנטפה 07-09/מג'נטיס 08-11/קרניבל 07-11,,,12.27,Itzike,0,כללי,0.0,,1,22.73,34.99,0.0,1,35.0,34.99,1
4664,07/01/2024,,,07/01/2024,,07/01/2024,201111,בדיקות,SO24001139,טיוטא,,255561.0,AUTOROAD PAI,44451212ENGI,גלגלת רצועה מזדה 3 1.6,,,18.5,Itzike,0,כללי,0.0,,1,34.5,52.99,0.0,1,53.0,52.99,1
4665,07/01/2024,,,07/01/2024,,07/01/2024,201111,בדיקות,SO24001139,טיוטא,,255561.0,AUTOROAD PAI,44451515ABA,גלגלת רצועה מזדה 6 08-12/מונדאו/אסמקס/גלקסי,,,41.0,Itzike,0,כללי,0.0,,1,76.0,116.99,0.0,1,117.0,116.99,1
4666,07/01/2024,,,07/01/2024,,07/01/2024,201111,בדיקות,SO24001139,טיוטא,,255561.0,AUTOROAD PAI,44451551ABA,גלגלת רצועה מזדה 6 03-07 (חריצים),,,50.0,Itzike,0,כללי,0.0,,1,93.0,142.99,0.0,1,143.0,142.99,1
4667,07/01/2024,,,07/01/2024,,07/01/2024,201111,בדיקות,SO24001139,טיוטא,,255561.0,AUTOROAD PAI,44451554ENGI,גלגלת רצועה מזדה 6 08-12 2.5,,,62.7,Itzike,0,כללי,0.0,,1,116.3,178.99,0.0,1,179.0,178.99,1
4668,07/01/2024,,,07/01/2024,,07/01/2024,201111,בדיקות,SO24001139,טיוטא,,255561.0,AUTOROAD PAI,44451555ENGI,גלגלת רצועה מזדה 08 S-MAX/+03 6+/גלקסי/מונדאו/MX5,,,11.0,Itzike,0,כללי,0.0,,1,20.0,30.99,0.0,1,31.0,30.99,1
4669,07/01/2024,,,07/01/2024,,07/01/2024,201111,בדיקות,SO24001139,טיוטא,,255561.0,AUTOROAD PAI,44486969ENGI,גלגלת רצועה מרצדס CLK280-W209/C280-W204/C230-W203,,,13.83,Itzike,0,כללי,0.0,,1,26.17,39.99,0.0,1,40.0,39.99,1
4670,07/01/2024,,,07/01/2024,,07/01/2024,201111,בדיקות,SO24001139,טיוטא,,255561.0,AUTOROAD PAI,44486991ABA,גלגלת רצועה מרצדס 01-04 A170-W168,,,32.0,Itzike,0,כללי,0.0,,1,59.0,90.99,0.0,1,91.0,90.99,1
4671,07/01/2024,,,07/01/2024,,07/01/2024,201111,בדיקות,SO24001139,טיוטא,,255561.0,AUTOROAD PAI,44490300ABA,גלגלת רצועה אאוטלנדר 04+ 2.0/גרנדיס 05+,,,56.0,Itzike,0,כללי,0.0,,1,104.0,159.99,0.0,1,160.0,159.99,1
4672,07/01/2024,,,07/01/2024,,07/01/2024,201111,בדיקות,SO24001139,טיוטא,,255561.0,AUTOROAD PAI,44490300ENGI,גלגלת רצועה אאוטלנדר 04-08/גרנדיס,,,17.0,Itzike,0,כללי,0.0,,1,32.0,48.99,0.0,1,49.0,48.99,1
4673,07/01/2024,,,07/01/2024,,07/01/2024,201111,בדיקות,SO24001139,טיוטא,,255561.0,AUTOROAD PAI,44490303ABA,גלגלת רצועה אאוטלנדר 12+/טריטון/לנסר 17 ASX/+13+,,,57.0,Itzike,0,כללי,0.0,,1,106.0,162.99,0.0,1,163.0,162.99,1
4674,07/01/2024,,,07/01/2024,,07/01/2024,201111,בדיקות,SO24001139,טיוטא,,255561.0,AUTOROAD PAI,44490303ENGI,גלגלת רצועה אווטלנדר עד 08/גרנדיס עד 11,,,10.42,Itzike,0,כללי,0.0,,1,19.58,29.99,0.0,1,30.0,29.99,1
4675,07/01/2024,,,07/01/2024,,07/01/2024,201111,בדיקות,SO24001139,טיוטא,,255561.0,AUTOROAD PAI,44490344ABA,גלגלת רצועה אאוטלנדר 07+/אבנג'ר/ג'ורני/לנסר 08+ 1.8/פטריוט,,,23.0,Itzike,0,כללי,0.0,,1,43.0,65.99,0.0,1,66.0,65.99,1
4676,07/01/2024,,,07/01/2024,,07/01/2024,201111,בדיקות,SO24001139,טיוטא,,255561.0,AUTOROAD PAI,44490349ENGI,גלגלת רצועה אאוטלנדר 12+/טריטון/לנסר/ASX/פיאט פולבק 16+,,,15.6,Itzike,0,כללי,0.0,,1,29.4,44.99,0.0,1,45.0,44.99,1
4677,07/01/2024,,,07/01/2024,,07/01/2024,201111,בדיקות,SO24001139,טיוטא,,255561.0,AUTOROAD PAI,44490880ENGI,גלגלת רצועה האנטר 07+,,,25.97,Itzike,0,כללי,0.0,,1,48.03,73.99,0.0,1,74.0,73.99,1
4678,07/01/2024,,,07/01/2024,,07/01/2024,201111,בדיקות,SO24001139,טיוטא,,255561.0,AUTOROAD PAI,44491017ENGI,גלגלת רצועה לנסר 08+/אווטלנדר,,,11.89,Itzike,0,כללי,0.0,,1,22.11,33.99,0.0,1,34.0,33.99,1
4679,07/01/2024,,,07/01/2024,,07/01/2024,201111,בדיקות,SO24001139,טיוטא,,255561.0,AUTOROAD PAI,44492323ABA,גלגלת רצועה טריטון 15+/פולבק 16+,,,49.0,Itzike,0,כללי,0.0,,1,91.0,139.99,0.0,1,140.0,139.99,1
4680,07/01/2024,,,07/01/2024,,07/01/2024,201111,בדיקות,SO24001139,טיוטא,,255561.0,AUTOROAD PAI,44492525ENGI,גלגלת רצועה פג'רו קינג 01+,,,16.5,Itzike,0,כללי,0.0,,1,30.5,46.99,0.0,1,47.0,46.99,1
4681,07/01/2024,,,07/01/2024,,07/01/2024,201111,בדיקות,SO24001139,טיוטא,,255561.0,AUTOROAD PAI,44550303ABA,גלגלת רצועה אקסטרייל 03+/פרימיירה 02+/קולאוס 08+,,,40.0,Itzike,0,כללי,0.0,,1,74.0,113.99,0.0,1,114.0,113.99,1
4682,07/01/2024,,,07/01/2024,,07/01/2024,201111,בדיקות,SO24001139,טיוטא,,255561.0,AUTOROAD PAI,44550355ABA,גלגלת רצועה אקסטרייל 14+/טראפיק 16+/קשקאי 14+,,,29.0,Itzike,0,כללי,0.0,,1,54.0,82.99,0.0,1,83.0,82.99,1
4683,07/01/2024,,,07/01/2024,,07/01/2024,201111,בדיקות,SO24001139,טיוטא,,255561.0,AUTOROAD PAI,44550443ABA,גלגלת רצועה ג'וק/מיקרה 11+/מיקרה/טידה,,,51.0,Itzike,0,כללי,0.0,,1,95.0,145.99,0.0,1,146.0,145.99,1
4684,07/01/2024,,,07/01/2024,,07/01/2024,201111,בדיקות,SO24001139,טיוטא,,255561.0,AUTOROAD PAI,44551255ENGI,גלגלת רצועה מיקרה 05+,,,14.94,Itzike,0,כללי,0.0,,1,28.06,42.99,0.0,1,43.0,42.99,1
4685,07/01/2024,,,07/01/2024,,07/01/2024,201111,בדיקות,SO24001139,טיוטא,,255561.0,AUTOROAD PAI,44551414ABA,גלגלת רצועה נברה 07+/פאתפיינדר 07+,,,61.0,Itzike,0,כללי,0.0,,1,113.0,173.99,0.0,1,174.0,173.99,1
4686,07/01/2024,,,07/01/2024,,07/01/2024,201111,בדיקות,SO24001139,טיוטא,,255561.0,AUTOROAD PAI,44551441ENGI,גלגלת רצועה נברה 07+/פאתפיינדר,,,24.16,Itzike,0,כללי,0.0,,1,44.84,68.99,0.0,1,69.0,68.99,1
4687,07/01/2024,,,07/01/2024,,07/01/2024,201111,בדיקות,SO24001139,טיוטא,,255561.0,AUTOROAD PAI,44552828ENGI,גלגלת רצועה אלמרה עד 00,,,16.11,Itzike,0,כללי,0.0,,1,29.89,45.99,0.0,1,46.0,45.99,1
4688,07/01/2024,,,07/01/2024,,07/01/2024,201111,בדיקות,SO24001139,טיוטא,,255561.0,AUTOROAD PAI,44580101ENGI,גלגלת רצועה אוקטביה 07+/בורה 99+/גולף T5/02-04 מנוע AXB,,,45.0,Itzike,0,כללי,0.0,,1,84.0,128.99,0.0,1,129.0,128.99,1
4689,07/01/2024,,,07/01/2024,,07/01/2024,201111,בדיקות,SO24001139,טיוטא,,255561.0,AUTOROAD PAI,44580166ABA,גלגלת רצועה אוקטביה 07-11/בורה עד 04/גולף עד T5/04,,,16.0,Itzike,0,כללי,0.0,,1,30.0,45.99,0.0,1,46.0,45.99,1
4690,07/01/2024,,,07/01/2024,,07/01/2024,201111,בדיקות,SO24001139,טיוטא,,255561.0,AUTOROAD PAI,44610561ENGI,גלגלת רצועה לאון/טולדו/אוקטביה/בורה/גולף מתכת,,,16.7,Itzike,0,כללי,0.0,,1,31.3,47.99,0.0,1,48.0,47.99,1
4691,07/01/2024,,,07/01/2024,,07/01/2024,201111,בדיקות,SO24001139,טיוטא,,255561.0,AUTOROAD PAI,44620606ENGI,גלגלת רצועה אימפרזה פלסטיק,,,10.75,Itzike,0,כללי,0.0,,1,20.25,30.99,0.0,1,31.0,30.99,1
4692,07/01/2024,,,07/01/2024,,07/01/2024,201111,בדיקות,SO24001139,טיוטא,,255561.0,AUTOROAD PAI,44621661ENGI,גלגלת רצועה סוברו,,,10.4,Itzike,0,כללי,0.0,,1,19.6,29.99,0.0,1,30.0,29.99,1
4693,07/01/2024,,,07/01/2024,,07/01/2024,201111,בדיקות,SO24001139,טיוטא,,255561.0,AUTOROAD PAI,44640101ENGI,גלגלת רצועה AX/ברלינגו/קסרה,,,18.59,Itzike,0,כללי,0.0,,1,34.41,52.99,0.0,1,53.0,52.99,1
4694,07/01/2024,,,07/01/2024,,07/01/2024,201111,בדיקות,SO24001139,טיוטא,,255561.0,AUTOROAD PAI,44640504ENGI,גלגלת רצועה 5008/2008/208/207/DS5/DS3/C5/C4/C3/מיני קופר,,,9.57,Itzike,0,כללי,0.0,,1,17.43,26.99,0.0,1,27.0,26.99,1
